"Longitude","Latitude","Region","ID"
143.475,-10.875,"gbr",1000738
143.475,-10.825,"gbr",1000739
143.475,-10.775,"gbr",1000740
143.475,-10.675,"gbr",1000741
143.475,-10.625,"gbr",1000742
143.475,-10.575,"gbr",1000743
143.475,-10.525,"gbr",1000744
143.475,-10.475,"gbr",1000745
143.475,-10.425,"gbr",1000746
143.475,-10.375,"gbr",1000747
143.475,-10.275,"gbr",1000748
143.475,-10.225,"gbr",1000749
143.475,-10.175,"gbr",1000750
143.475,-10.125,"gbr",1000751
143.475,-10.075,"gbr",1000752
143.475,-10.025,"gbr",1000753
143.475,-9.92499999999998,"gbr",1000754
143.475,-9.87499999999999,"gbr",1000755
143.475,-9.72499999999999,"gbr",1000756
143.475,-9.62499999999999,"gbr",1000757
143.475,-9.57499999999999,"gbr",1000758
143.475,-9.12499999999999,"gbr",1000759
143.475,-9.07499999999999,"gbr",1000760
143.475,-9.02499999999999,"gbr",1000761
143.525,-13.775,"gbr",1000762
143.525,-13.725,"gbr",1000763
143.525,-13.375,"gbr",1000764
143.525,-13.325,"gbr",1000765
143.525,-13.275,"gbr",1000766
143.525,-13.175,"gbr",1000767
143.525,-13.125,"gbr",1000768
143.525,-13.075,"gbr",1000769
143.525,-13.025,"gbr",1000770
143.525,-12.975,"gbr",1000771
143.525,-12.925,"gbr",1000772
143.525,-12.875,"gbr",1000773
143.525,-12.825,"gbr",1000774
143.525,-12.675,"gbr",1000775
143.525,-12.625,"gbr",1000776
143.525,-12.575,"gbr",1000777
143.525,-12.525,"gbr",1000778
143.525,-12.475,"gbr",1000779
143.525,-12.425,"gbr",1000780
143.525,-12.375,"gbr",1000781
143.525,-12.325,"gbr",1000782
143.525,-12.275,"gbr",1000783
143.525,-12.225,"gbr",1000784
143.525,-12.175,"gbr",1000785
143.525,-12.125,"gbr",1000786
143.525,-12.075,"gbr",1000787
143.525,-12.025,"gbr",1000788
143.525,-11.975,"gbr",1000789
143.525,-11.925,"gbr",1000790
143.525,-11.875,"gbr",1000791
143.525,-11.825,"gbr",1000792
143.525,-11.775,"gbr",1000793
143.525,-11.725,"gbr",1000794
143.525,-11.675,"gbr",1000795
143.525,-11.625,"gbr",1000796
143.525,-11.575,"gbr",1000797
143.525,-11.525,"gbr",1000798
143.525,-11.475,"gbr",1000799
143.525,-11.425,"gbr",1000800
143.525,-11.375,"gbr",1000801
143.525,-11.325,"gbr",1000802
143.525,-11.275,"gbr",1000803
143.525,-11.225,"gbr",1000804
143.525,-11.175,"gbr",1000805
143.525,-11.125,"gbr",1000806
143.525,-11.075,"gbr",1000807
143.525,-11.025,"gbr",1000808
143.525,-10.975,"gbr",1000809
143.525,-10.925,"gbr",1000810
143.525,-10.875,"gbr",1000811
143.525,-10.825,"gbr",1000812
143.525,-10.775,"gbr",1000813
143.525,-10.725,"gbr",1000814
143.525,-10.675,"gbr",1000815
143.525,-10.625,"gbr",1000816
143.525,-10.575,"gbr",1000817
143.525,-10.525,"gbr",1000818
143.525,-10.425,"gbr",1000819
143.525,-10.375,"gbr",1000820
143.525,-10.275,"gbr",1000821
143.525,-10.225,"gbr",1000822
143.525,-10.125,"gbr",1000823
143.525,-10.075,"gbr",1000824
143.525,-10.025,"gbr",1000825
143.525,-9.97499999999999,"gbr",1000826
143.525,-9.82499999999999,"gbr",1000827
143.525,-9.72499999999999,"gbr",1000828
143.525,-9.67499999999998,"gbr",1000829
143.525,-9.57499999999999,"gbr",1000830
143.525,-9.52499999999999,"gbr",1000831
143.525,-9.47499999999999,"gbr",1000832
143.575,-13.825,"gbr",1000833
143.575,-13.775,"gbr",1000834
143.575,-13.725,"gbr",1000835
143.575,-13.675,"gbr",1000836
143.575,-13.625,"gbr",1000837
143.575,-13.375,"gbr",1000838
143.575,-13.325,"gbr",1000839
143.575,-13.275,"gbr",1000840
143.575,-13.225,"gbr",1000841
143.575,-13.175,"gbr",1000842
143.575,-13.125,"gbr",1000843
143.575,-13.075,"gbr",1000844
143.575,-13.025,"gbr",1000845
143.575,-12.975,"gbr",1000846
143.575,-12.925,"gbr",1000847
143.575,-12.875,"gbr",1000848
143.575,-12.825,"gbr",1000849
143.575,-12.725,"gbr",1000850
143.575,-12.675,"gbr",1000851
143.575,-12.625,"gbr",1000852
143.575,-12.575,"gbr",1000853
143.575,-12.525,"gbr",1000854
143.575,-12.475,"gbr",1000855
143.575,-12.425,"gbr",1000856
143.575,-12.375,"gbr",1000857
143.575,-12.325,"gbr",1000858
143.575,-12.275,"gbr",1000859
143.575,-12.225,"gbr",1000860
143.575,-12.175,"gbr",1000861
143.575,-12.125,"gbr",1000862
143.575,-12.075,"gbr",1000863
143.575,-12.025,"gbr",1000864
143.575,-11.975,"gbr",1000865
143.575,-11.925,"gbr",1000866
143.575,-11.875,"gbr",1000867
143.575,-11.825,"gbr",1000868
143.575,-11.775,"gbr",1000869
143.575,-11.725,"gbr",1000870
143.575,-11.675,"gbr",1000871
143.575,-11.625,"gbr",1000872
143.575,-11.575,"gbr",1000873
143.575,-11.525,"gbr",1000874
143.575,-11.475,"gbr",1000875
143.575,-11.425,"gbr",1000876
143.575,-11.375,"gbr",1000877
143.575,-11.325,"gbr",1000878
143.575,-11.275,"gbr",1000879
143.575,-11.225,"gbr",1000880
143.575,-11.175,"gbr",1000881
143.575,-11.125,"gbr",1000882
143.575,-11.075,"gbr",1000883
143.575,-11.025,"gbr",1000884
143.575,-10.975,"gbr",1000885
143.575,-10.925,"gbr",1000886
143.575,-10.875,"gbr",1000887
143.575,-10.825,"gbr",1000888
143.575,-10.775,"gbr",1000889
143.575,-10.725,"gbr",1000890
143.575,-10.675,"gbr",1000891
143.575,-10.625,"gbr",1000892
143.575,-10.475,"gbr",1000893
143.575,-10.425,"gbr",1000894
143.575,-10.375,"gbr",1000895
143.575,-10.275,"gbr",1000896
143.575,-10.225,"gbr",1000897
143.575,-10.125,"gbr",1000898
143.575,-10.075,"gbr",1000899
143.575,-10.025,"gbr",1000900
143.575,-9.97499999999999,"gbr",1000901
143.575,-9.72499999999999,"gbr",1000902
143.575,-9.67499999999998,"gbr",1000903
143.575,-9.57499999999999,"gbr",1000904
143.575,-9.52499999999999,"gbr",1000905
143.575,-9.47499999999999,"gbr",1000906
143.625,-13.925,"gbr",1000907
143.625,-13.875,"gbr",1000908
143.625,-13.825,"gbr",1000909
143.625,-13.775,"gbr",1000910
143.625,-13.725,"gbr",1000911
143.625,-13.575,"gbr",1000912
143.625,-13.525,"gbr",1000913
143.625,-13.475,"gbr",1000914
143.625,-13.375,"gbr",1000915
143.625,-13.325,"gbr",1000916
143.625,-13.275,"gbr",1000917
143.625,-13.225,"gbr",1000918
143.625,-13.175,"gbr",1000919
143.625,-13.125,"gbr",1000920
143.625,-13.075,"gbr",1000921
143.625,-13.025,"gbr",1000922
143.625,-12.975,"gbr",1000923
143.625,-12.925,"gbr",1000924
143.625,-12.875,"gbr",1000925
143.625,-12.825,"gbr",1000926
143.625,-12.775,"gbr",1000927
143.625,-12.725,"gbr",1000928
143.625,-12.675,"gbr",1000929
143.625,-12.625,"gbr",1000930
143.625,-12.575,"gbr",1000931
143.625,-12.525,"gbr",1000932
143.625,-12.475,"gbr",1000933
143.625,-12.425,"gbr",1000934
143.625,-12.375,"gbr",1000935
143.625,-12.325,"gbr",1000936
143.625,-12.275,"gbr",1000937
143.625,-12.225,"gbr",1000938
143.625,-12.175,"gbr",1000939
143.625,-12.125,"gbr",1000940
143.625,-12.075,"gbr",1000941
143.625,-12.025,"gbr",1000942
143.625,-11.975,"gbr",1000943
143.625,-11.925,"gbr",1000944
143.625,-11.875,"gbr",1000945
143.625,-11.825,"gbr",1000946
143.625,-11.775,"gbr",1000947
143.625,-11.725,"gbr",1000948
143.625,-11.675,"gbr",1000949
143.625,-11.625,"gbr",1000950
143.625,-11.575,"gbr",1000951
143.625,-11.525,"gbr",1000952
143.625,-11.475,"gbr",1000953
143.625,-11.425,"gbr",1000954
143.625,-11.375,"gbr",1000955
143.625,-11.325,"gbr",1000956
143.625,-11.275,"gbr",1000957
143.625,-11.225,"gbr",1000958
143.625,-11.175,"gbr",1000959
143.625,-11.125,"gbr",1000960
143.625,-11.075,"gbr",1000961
143.625,-11.025,"gbr",1000962
143.625,-10.975,"gbr",1000963
143.625,-10.925,"gbr",1000964
143.625,-10.875,"gbr",1000965
143.625,-10.825,"gbr",1000966
143.625,-10.775,"gbr",1000967
143.625,-10.725,"gbr",1000968
143.625,-10.675,"gbr",1000969
143.625,-10.625,"gbr",1000970
143.625,-10.575,"gbr",1000971
143.625,-10.475,"gbr",1000972
143.625,-10.425,"gbr",1000973
143.625,-10.375,"gbr",1000974
143.625,-10.325,"gbr",1000975
143.625,-10.275,"gbr",1000976
143.625,-10.225,"gbr",1000977
143.625,-10.125,"gbr",1000978
143.625,-10.075,"gbr",1000979
143.625,-10.025,"gbr",1000980
143.625,-9.97499999999999,"gbr",1000981
143.625,-9.92499999999998,"gbr",1000982
143.625,-9.82499999999999,"gbr",1000983
143.625,-9.72499999999999,"gbr",1000984
143.625,-9.67499999999998,"gbr",1000985
143.625,-9.62499999999999,"gbr",1000986
143.625,-9.57499999999999,"gbr",1000987
143.625,-9.52499999999999,"gbr",1000988
143.625,-9.47499999999999,"gbr",1000989
143.675,-14.175,"gbr",1000990
143.675,-14.125,"gbr",1000991
143.675,-14.075,"gbr",1000992
143.675,-14.025,"gbr",1000993
143.675,-13.975,"gbr",1000994
143.675,-13.925,"gbr",1000995
143.675,-13.875,"gbr",1000996
143.675,-13.825,"gbr",1000997
143.675,-13.675,"gbr",1000998
143.675,-13.625,"gbr",1000999
143.675,-13.525,"gbr",1001000
143.675,-13.475,"gbr",1001001
143.675,-13.425,"gbr",1001002
143.675,-13.375,"gbr",1001003
143.675,-13.325,"gbr",1001004
143.675,-13.275,"gbr",1001005
143.675,-13.225,"gbr",1001006
143.675,-13.175,"gbr",1001007
143.675,-13.125,"gbr",1001008
143.675,-13.075,"gbr",1001009
143.675,-13.025,"gbr",1001010
143.675,-12.975,"gbr",1001011
143.675,-12.925,"gbr",1001012
143.675,-12.875,"gbr",1001013
143.675,-12.775,"gbr",1001014
143.675,-12.725,"gbr",1001015
143.675,-12.675,"gbr",1001016
143.675,-12.625,"gbr",1001017
143.675,-12.575,"gbr",1001018
143.675,-12.525,"gbr",1001019
143.675,-12.475,"gbr",1001020
143.675,-12.425,"gbr",1001021
143.675,-12.375,"gbr",1001022
143.675,-12.325,"gbr",1001023
143.675,-12.275,"gbr",1001024
143.675,-12.225,"gbr",1001025
143.675,-12.175,"gbr",1001026
143.675,-12.125,"gbr",1001027
143.675,-12.075,"gbr",1001028
143.675,-12.025,"gbr",1001029
143.675,-11.975,"gbr",1001030
143.675,-11.925,"gbr",1001031
143.675,-11.875,"gbr",1001032
143.675,-11.825,"gbr",1001033
143.675,-11.775,"gbr",1001034
143.675,-11.675,"gbr",1001035
143.675,-11.625,"gbr",1001036
143.675,-11.575,"gbr",1001037
143.675,-11.525,"gbr",1001038
143.675,-11.475,"gbr",1001039
143.675,-11.425,"gbr",1001040
143.675,-11.375,"gbr",1001041
143.675,-11.325,"gbr",1001042
143.675,-11.275,"gbr",1001043
143.675,-11.225,"gbr",1001044
143.675,-11.175,"gbr",1001045
143.675,-11.125,"gbr",1001046
143.675,-11.075,"gbr",1001047
143.675,-11.025,"gbr",1001048
143.675,-10.975,"gbr",1001049
143.675,-10.925,"gbr",1001050
143.675,-10.875,"gbr",1001051
143.675,-10.825,"gbr",1001052
143.675,-10.775,"gbr",1001053
143.675,-10.725,"gbr",1001054
143.675,-10.675,"gbr",1001055
143.675,-10.625,"gbr",1001056
143.675,-10.575,"gbr",1001057
143.675,-10.525,"gbr",1001058
143.675,-10.475,"gbr",1001059
143.675,-10.425,"gbr",1001060
143.675,-10.375,"gbr",1001061
143.675,-10.325,"gbr",1001062
143.675,-10.275,"gbr",1001063
143.675,-10.225,"gbr",1001064
143.675,-10.175,"gbr",1001065
143.675,-10.125,"gbr",1001066
143.675,-10.075,"gbr",1001067
143.675,-10.025,"gbr",1001068
143.675,-9.97499999999999,"gbr",1001069
143.675,-9.92499999999998,"gbr",1001070
143.675,-9.87499999999999,"gbr",1001071
143.675,-9.82499999999999,"gbr",1001072
143.675,-9.77499999999999,"gbr",1001073
143.675,-9.72499999999999,"gbr",1001074
143.675,-9.67499999999998,"gbr",1001075
143.675,-9.62499999999999,"gbr",1001076
143.675,-9.57499999999999,"gbr",1001077
143.675,-9.32499999999999,"gbr",1001078
143.725,-14.275,"gbr",1001079
143.725,-14.225,"gbr",1001080
143.725,-14.175,"gbr",1001081
143.725,-14.125,"gbr",1001082
143.725,-13.925,"gbr",1001083
143.725,-13.875,"gbr",1001084
143.725,-13.825,"gbr",1001085
143.725,-13.625,"gbr",1001086
143.725,-13.575,"gbr",1001087
143.725,-13.525,"gbr",1001088
143.725,-13.475,"gbr",1001089
143.725,-13.425,"gbr",1001090
143.725,-13.375,"gbr",1001091
143.725,-13.325,"gbr",1001092
143.725,-13.275,"gbr",1001093
143.725,-13.225,"gbr",1001094
143.725,-13.175,"gbr",1001095
143.725,-13.125,"gbr",1001096
143.725,-13.075,"gbr",1001097
143.725,-13.025,"gbr",1001098
143.725,-12.975,"gbr",1001099
143.725,-12.925,"gbr",1001100
143.725,-12.875,"gbr",1001101
143.725,-12.825,"gbr",1001102
143.725,-12.775,"gbr",1001103
143.725,-12.725,"gbr",1001104
143.725,-12.675,"gbr",1001105
143.725,-12.625,"gbr",1001106
143.725,-12.575,"gbr",1001107
143.725,-12.525,"gbr",1001108
143.725,-12.475,"gbr",1001109
143.725,-12.425,"gbr",1001110
143.725,-12.375,"gbr",1001111
143.725,-12.325,"gbr",1001112
143.725,-12.275,"gbr",1001113
143.725,-12.225,"gbr",1001114
143.725,-12.175,"gbr",1001115
143.725,-12.125,"gbr",1001116
143.725,-12.075,"gbr",1001117
143.725,-12.025,"gbr",1001118
143.725,-11.975,"gbr",1001119
143.725,-11.925,"gbr",1001120
143.725,-11.875,"gbr",1001121
143.725,-11.825,"gbr",1001122
143.725,-11.775,"gbr",1001123
143.725,-11.625,"gbr",1001124
143.725,-11.575,"gbr",1001125
143.725,-11.475,"gbr",1001126
143.725,-11.425,"gbr",1001127
143.725,-11.375,"gbr",1001128
143.725,-11.325,"gbr",1001129
143.725,-11.275,"gbr",1001130
143.725,-11.225,"gbr",1001131
143.725,-11.175,"gbr",1001132
143.725,-11.125,"gbr",1001133
143.725,-11.075,"gbr",1001134
143.725,-11.025,"gbr",1001135
143.725,-10.975,"gbr",1001136
143.725,-10.925,"gbr",1001137
143.725,-10.875,"gbr",1001138
143.725,-10.775,"gbr",1001139
143.725,-10.725,"gbr",1001140
143.725,-10.625,"gbr",1001141
143.725,-10.575,"gbr",1001142
143.725,-10.525,"gbr",1001143
143.725,-10.475,"gbr",1001144
143.725,-10.425,"gbr",1001145
143.725,-10.325,"gbr",1001146
143.725,-10.275,"gbr",1001147
143.725,-10.225,"gbr",1001148
143.725,-10.175,"gbr",1001149
143.725,-10.125,"gbr",1001150
143.725,-10.075,"gbr",1001151
143.725,-9.97499999999999,"gbr",1001152
143.725,-9.92499999999998,"gbr",1001153
143.725,-9.87499999999999,"gbr",1001154
143.725,-9.82499999999999,"gbr",1001155
143.725,-9.77499999999999,"gbr",1001156
143.725,-9.72499999999999,"gbr",1001157
143.725,-9.67499999999998,"gbr",1001158
143.725,-9.62499999999999,"gbr",1001159
143.725,-9.57499999999999,"gbr",1001160
143.725,-9.52499999999999,"gbr",1001161
143.775,-14.325,"gbr",1001162
143.775,-14.275,"gbr",1001163
143.775,-14.225,"gbr",1001164
143.775,-13.925,"gbr",1001165
143.775,-13.875,"gbr",1001166
143.775,-13.825,"gbr",1001167
143.775,-13.775,"gbr",1001168
143.775,-13.725,"gbr",1001169
143.775,-13.675,"gbr",1001170
143.775,-13.625,"gbr",1001171
143.775,-13.575,"gbr",1001172
143.775,-13.525,"gbr",1001173
143.775,-13.475,"gbr",1001174
143.775,-13.425,"gbr",1001175
143.775,-13.375,"gbr",1001176
143.775,-13.325,"gbr",1001177
143.775,-13.275,"gbr",1001178
143.775,-13.225,"gbr",1001179
143.775,-13.175,"gbr",1001180
143.775,-13.125,"gbr",1001181
143.775,-13.075,"gbr",1001182
143.775,-13.025,"gbr",1001183
143.775,-12.975,"gbr",1001184
143.775,-12.925,"gbr",1001185
143.775,-12.875,"gbr",1001186
143.775,-12.825,"gbr",1001187
143.775,-12.775,"gbr",1001188
143.775,-12.725,"gbr",1001189
143.775,-12.675,"gbr",1001190
143.775,-12.625,"gbr",1001191
143.775,-12.575,"gbr",1001192
143.775,-12.525,"gbr",1001193
143.775,-12.475,"gbr",1001194
143.775,-12.425,"gbr",1001195
143.775,-12.375,"gbr",1001196
143.775,-12.325,"gbr",1001197
143.775,-12.275,"gbr",1001198
143.775,-12.225,"gbr",1001199
143.775,-12.175,"gbr",1001200
143.775,-12.125,"gbr",1001201
143.775,-12.075,"gbr",1001202
143.775,-12.025,"gbr",1001203
143.775,-11.975,"gbr",1001204
143.775,-11.925,"gbr",1001205
143.775,-11.875,"gbr",1001206
143.775,-11.825,"gbr",1001207
143.775,-11.525,"gbr",1001208
143.775,-11.475,"gbr",1001209
143.775,-11.425,"gbr",1001210
143.775,-11.375,"gbr",1001211
143.775,-11.325,"gbr",1001212
143.775,-11.275,"gbr",1001213
143.775,-11.225,"gbr",1001214
143.775,-11.175,"gbr",1001215
143.775,-11.125,"gbr",1001216
143.775,-11.075,"gbr",1001217
143.775,-11.025,"gbr",1001218
143.775,-10.975,"gbr",1001219
143.775,-10.925,"gbr",1001220
143.775,-10.875,"gbr",1001221
143.775,-10.825,"gbr",1001222
143.775,-10.775,"gbr",1001223
143.775,-10.725,"gbr",1001224
143.775,-10.675,"gbr",1001225
143.775,-10.625,"gbr",1001226
143.775,-10.425,"gbr",1001227
143.775,-10.275,"gbr",1001228
143.775,-10.225,"gbr",1001229
143.775,-10.175,"gbr",1001230
143.775,-10.125,"gbr",1001231
143.775,-10.075,"gbr",1001232
143.775,-10.025,"gbr",1001233
143.775,-9.92499999999998,"gbr",1001234
143.775,-9.87499999999999,"gbr",1001235
143.775,-9.82499999999999,"gbr",1001236
143.775,-9.72499999999999,"gbr",1001237
143.775,-9.67499999999998,"gbr",1001238
143.775,-9.62499999999999,"gbr",1001239
143.775,-9.57499999999999,"gbr",1001240
143.775,-9.42499999999998,"gbr",1001241
143.825,-14.225,"gbr",1001242
143.825,-14.025,"gbr",1001243
143.825,-13.975,"gbr",1001244
143.825,-13.925,"gbr",1001245
143.825,-13.875,"gbr",1001246
143.825,-13.825,"gbr",1001247
143.825,-13.775,"gbr",1001248
143.825,-13.725,"gbr",1001249
143.825,-13.675,"gbr",1001250
143.825,-13.625,"gbr",1001251
143.825,-13.575,"gbr",1001252
143.825,-13.525,"gbr",1001253
143.825,-13.475,"gbr",1001254
143.825,-13.425,"gbr",1001255
143.825,-13.375,"gbr",1001256
143.825,-13.325,"gbr",1001257
143.825,-13.175,"gbr",1001258
143.825,-13.125,"gbr",1001259
143.825,-13.075,"gbr",1001260
143.825,-13.025,"gbr",1001261
143.825,-12.975,"gbr",1001262
143.825,-12.925,"gbr",1001263
143.825,-12.875,"gbr",1001264
143.825,-12.825,"gbr",1001265
143.825,-12.775,"gbr",1001266
143.825,-12.725,"gbr",1001267
143.825,-12.675,"gbr",1001268
143.825,-12.625,"gbr",1001269
143.825,-12.575,"gbr",1001270
143.825,-12.525,"gbr",1001271
143.825,-12.425,"gbr",1001272
143.825,-12.375,"gbr",1001273
143.825,-12.325,"gbr",1001274
143.825,-12.275,"gbr",1001275
143.825,-12.225,"gbr",1001276
143.825,-12.175,"gbr",1001277
143.825,-12.125,"gbr",1001278
143.825,-12.075,"gbr",1001279
143.825,-12.025,"gbr",1001280
143.825,-11.975,"gbr",1001281
143.825,-11.925,"gbr",1001282
143.825,-11.875,"gbr",1001283
143.825,-11.825,"gbr",1001284
143.825,-11.625,"gbr",1001285
143.825,-11.575,"gbr",1001286
143.825,-11.525,"gbr",1001287
143.825,-11.475,"gbr",1001288
143.825,-11.425,"gbr",1001289
143.825,-11.375,"gbr",1001290
143.825,-11.325,"gbr",1001291
143.825,-11.275,"gbr",1001292
143.825,-11.225,"gbr",1001293
143.825,-11.175,"gbr",1001294
143.825,-11.125,"gbr",1001295
143.825,-11.075,"gbr",1001296
143.825,-11.025,"gbr",1001297
143.825,-10.875,"gbr",1001298
143.825,-10.825,"gbr",1001299
143.825,-10.775,"gbr",1001300
143.825,-10.725,"gbr",1001301
143.825,-10.675,"gbr",1001302
143.825,-10.275,"gbr",1001303
143.825,-10.225,"gbr",1001304
143.825,-10.175,"gbr",1001305
143.825,-10.125,"gbr",1001306
143.825,-10.075,"gbr",1001307
143.825,-10.025,"gbr",1001308
143.825,-9.97499999999999,"gbr",1001309
143.825,-9.87499999999999,"gbr",1001310
143.825,-9.82499999999999,"gbr",1001311
143.825,-9.77499999999999,"gbr",1001312
143.825,-9.72499999999999,"gbr",1001313
143.825,-9.67499999999998,"gbr",1001314
143.825,-9.62499999999999,"gbr",1001315
143.825,-9.57499999999999,"gbr",1001316
143.825,-9.37499999999999,"gbr",1001317
143.875,-14.125,"gbr",1001318
143.875,-14.075,"gbr",1001319
143.875,-13.975,"gbr",1001320
143.875,-13.925,"gbr",1001321
143.875,-13.875,"gbr",1001322
143.875,-13.825,"gbr",1001323
143.875,-13.775,"gbr",1001324
143.875,-13.725,"gbr",1001325
143.875,-13.675,"gbr",1001326
143.875,-13.625,"gbr",1001327
143.875,-13.575,"gbr",1001328
143.875,-13.525,"gbr",1001329
143.875,-13.475,"gbr",1001330
143.875,-13.425,"gbr",1001331
143.875,-13.375,"gbr",1001332
143.875,-13.325,"gbr",1001333
143.875,-13.275,"gbr",1001334
143.875,-13.225,"gbr",1001335
143.875,-13.175,"gbr",1001336
143.875,-13.125,"gbr",1001337
143.875,-13.075,"gbr",1001338
143.875,-13.025,"gbr",1001339
143.875,-12.975,"gbr",1001340
143.875,-12.925,"gbr",1001341
143.875,-12.875,"gbr",1001342
143.875,-12.825,"gbr",1001343
143.875,-12.775,"gbr",1001344
143.875,-12.725,"gbr",1001345
143.875,-12.675,"gbr",1001346
143.875,-12.625,"gbr",1001347
143.875,-12.575,"gbr",1001348
143.875,-12.425,"gbr",1001349
143.875,-12.375,"gbr",1001350
143.875,-12.325,"gbr",1001351
143.875,-12.275,"gbr",1001352
143.875,-12.225,"gbr",1001353
143.875,-12.075,"gbr",1001354
143.875,-12.025,"gbr",1001355
143.875,-11.975,"gbr",1001356
143.875,-11.925,"gbr",1001357
143.875,-11.875,"gbr",1001358
143.875,-11.825,"gbr",1001359
143.875,-11.775,"gbr",1001360
143.875,-11.725,"gbr",1001361
143.875,-11.675,"gbr",1001362
143.875,-11.625,"gbr",1001363
143.875,-11.575,"gbr",1001364
143.875,-11.525,"gbr",1001365
143.875,-11.475,"gbr",1001366
143.875,-11.325,"gbr",1001367
143.875,-11.275,"gbr",1001368
143.875,-11.225,"gbr",1001369
143.875,-11.175,"gbr",1001370
143.875,-11.125,"gbr",1001371
143.875,-10.825,"gbr",1001372
143.875,-10.775,"gbr",1001373
143.875,-10.675,"gbr",1001374
143.875,-10.625,"gbr",1001375
143.875,-10.575,"gbr",1001376
143.875,-10.525,"gbr",1001377
143.875,-10.475,"gbr",1001378
143.875,-10.425,"gbr",1001379
143.875,-10.375,"gbr",1001380
143.875,-10.325,"gbr",1001381
143.875,-10.125,"gbr",1001382
143.875,-10.075,"gbr",1001383
143.875,-10.025,"gbr",1001384
143.875,-9.92499999999998,"gbr",1001385
143.875,-9.87499999999999,"gbr",1001386
143.875,-9.82499999999999,"gbr",1001387
143.875,-9.77499999999999,"gbr",1001388
143.875,-9.72499999999999,"gbr",1001389
143.875,-9.67499999999998,"gbr",1001390
143.875,-9.62499999999999,"gbr",1001391
143.875,-9.57499999999999,"gbr",1001392
143.875,-9.52499999999999,"gbr",1001393
143.875,-9.37499999999999,"gbr",1001394
143.875,-9.12499999999999,"gbr",1001395
143.925,-14.175,"gbr",1001396
143.925,-14.125,"gbr",1001397
143.925,-14.075,"gbr",1001398
143.925,-14.025,"gbr",1001399
143.925,-13.975,"gbr",1001400
143.925,-13.925,"gbr",1001401
143.925,-13.875,"gbr",1001402
143.925,-13.825,"gbr",1001403
143.925,-13.775,"gbr",1001404
143.925,-13.725,"gbr",1001405
143.925,-13.675,"gbr",1001406
143.925,-13.625,"gbr",1001407
143.925,-13.575,"gbr",1001408
143.925,-13.525,"gbr",1001409
143.925,-13.475,"gbr",1001410
143.925,-13.425,"gbr",1001411
143.925,-13.375,"gbr",1001412
143.925,-13.325,"gbr",1001413
143.925,-13.275,"gbr",1001414
143.925,-13.225,"gbr",1001415
143.925,-13.175,"gbr",1001416
143.925,-13.125,"gbr",1001417
143.925,-13.075,"gbr",1001418
143.925,-12.275,"gbr",1001419
143.925,-12.225,"gbr",1001420
143.925,-12.175,"gbr",1001421
143.925,-12.125,"gbr",1001422
143.925,-12.075,"gbr",1001423
143.925,-12.025,"gbr",1001424
143.925,-11.975,"gbr",1001425
143.925,-11.825,"gbr",1001426
143.925,-11.775,"gbr",1001427
143.925,-11.575,"gbr",1001428
143.925,-11.525,"gbr",1001429
143.925,-11.475,"gbr",1001430
143.925,-11.425,"gbr",1001431
143.925,-11.375,"gbr",1001432
143.925,-11.325,"gbr",1001433
143.925,-11.225,"gbr",1001434
143.925,-10.775,"gbr",1001435
143.925,-10.725,"gbr",1001436
143.925,-10.675,"gbr",1001437
143.925,-10.625,"gbr",1001438
143.925,-10.575,"gbr",1001439
143.925,-10.525,"gbr",1001440
143.925,-10.475,"gbr",1001441
143.925,-10.425,"gbr",1001442
143.925,-10.375,"gbr",1001443
143.925,-10.325,"gbr",1001444
143.925,-10.275,"gbr",1001445
143.925,-10.225,"gbr",1001446
143.925,-9.97499999999999,"gbr",1001447
143.925,-9.92499999999998,"gbr",1001448
143.925,-9.87499999999999,"gbr",1001449
143.925,-9.77499999999999,"gbr",1001450
143.925,-9.72499999999999,"gbr",1001451
143.925,-9.57499999999999,"gbr",1001452
143.975,-14.125,"gbr",1001453
143.975,-14.075,"gbr",1001454
143.975,-14.025,"gbr",1001455
143.975,-13.975,"gbr",1001456
143.975,-13.925,"gbr",1001457
143.975,-13.875,"gbr",1001458
143.975,-13.825,"gbr",1001459
143.975,-13.775,"gbr",1001460
143.975,-13.725,"gbr",1001461
143.975,-13.675,"gbr",1001462
143.975,-13.625,"gbr",1001463
143.975,-13.475,"gbr",1001464
143.975,-13.425,"gbr",1001465
143.975,-13.375,"gbr",1001466
143.975,-13.325,"gbr",1001467
143.975,-13.275,"gbr",1001468
143.975,-13.225,"gbr",1001469
143.975,-13.175,"gbr",1001470
143.975,-13.125,"gbr",1001471
143.975,-13.075,"gbr",1001472
143.975,-12.125,"gbr",1001473
143.975,-12.075,"gbr",1001474
143.975,-12.025,"gbr",1001475
143.975,-11.975,"gbr",1001476
143.975,-11.925,"gbr",1001477
143.975,-11.825,"gbr",1001478
143.975,-11.775,"gbr",1001479
143.975,-11.725,"gbr",1001480
143.975,-11.675,"gbr",1001481
143.975,-11.625,"gbr",1001482
143.975,-11.575,"gbr",1001483
143.975,-11.525,"gbr",1001484
143.975,-11.475,"gbr",1001485
143.975,-11.425,"gbr",1001486
143.975,-11.375,"gbr",1001487
143.975,-11.325,"gbr",1001488
143.975,-11.275,"gbr",1001489
143.975,-11.225,"gbr",1001490
143.975,-11.125,"gbr",1001491
143.975,-11.075,"gbr",1001492
143.975,-11.025,"gbr",1001493
143.975,-10.925,"gbr",1001494
143.975,-10.875,"gbr",1001495
