ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1030024,-14.225,-170.625,samoas,2022-08-21,0,4 week forecast
1030024,-14.225,-170.625,samoas,2022-09-18,0,8 week forecast
1030024,-14.225,-170.625,samoas,2022-10-16,0,12 week forecast
1030025,-14.325,-170.575,samoas,2022-07-24,0,Nowcast
1030025,-14.325,-170.575,samoas,2022-08-21,0,4 week forecast
1030025,-14.325,-170.575,samoas,2022-09-18,0,8 week forecast
1030025,-14.325,-170.575,samoas,2022-10-16,0,12 week forecast
1030026,-14.275,-170.575,samoas,2022-07-24,0,Nowcast
1030026,-14.275,-170.575,samoas,2022-08-21,0,4 week forecast
1030026,-14.275,-170.575,samoas,2022-09-18,0,8 week forecast
1030026,-14.275,-170.575,samoas,2022-10-16,0,12 week forecast
1030027,-14.225,-170.575,samoas,2022-07-24,0,Nowcast
1030027,-14.225,-170.575,samoas,2022-08-21,0,4 week forecast
1030027,-14.225,-170.575,samoas,2022-09-18,0,8 week forecast
1030027,-14.225,-170.575,samoas,2022-10-16,0,12 week forecast
1030028,-14.275,-170.525,samoas,2022-07-24,0,Nowcast
1030028,-14.275,-170.525,samoas,2022-08-21,0,4 week forecast
1030028,-14.275,-170.525,samoas,2022-09-18,0,8 week forecast
1030028,-14.275,-170.525,samoas,2022-10-16,0,12 week forecast
1030029,-14.225,-170.525,samoas,2022-07-24,0,Nowcast
1030029,-14.225,-170.525,samoas,2022-08-21,0,4 week forecast
1030029,-14.225,-170.525,samoas,2022-09-18,0,8 week forecast
1030029,-14.225,-170.525,samoas,2022-10-16,0,12 week forecast
1030030,-14.175,-169.725,samoas,2022-07-24,0,Nowcast
1030030,-14.175,-169.725,samoas,2022-08-21,0,4 week forecast
1030030,-14.175,-169.725,samoas,2022-09-18,0,8 week forecast
1030030,-14.175,-169.725,samoas,2022-10-16,0,12 week forecast
1030031,-14.125,-169.725,samoas,2022-07-24,0,Nowcast
1030031,-14.125,-169.725,samoas,2022-08-21,0,4 week forecast
1030031,-14.125,-169.725,samoas,2022-09-18,0,8 week forecast
1030031,-14.125,-169.725,samoas,2022-10-16,0,12 week forecast
1030032,-14.225,-169.675,samoas,2022-07-24,0,Nowcast
1030032,-14.225,-169.675,samoas,2022-08-21,0,4 week forecast
1030032,-14.225,-169.675,samoas,2022-09-18,0,8 week forecast
1030032,-14.225,-169.675,samoas,2022-10-16,0,12 week forecast
1030033,-14.175,-169.675,samoas,2022-07-24,0,Nowcast
1030033,-14.175,-169.675,samoas,2022-08-21,0,4 week forecast
1030033,-14.175,-169.675,samoas,2022-09-18,0,8 week forecast
1030033,-14.175,-169.675,samoas,2022-10-16,0,12 week forecast
1030034,-14.125,-169.675,samoas,2022-07-24,0,Nowcast
1030034,-14.125,-169.675,samoas,2022-08-21,0,4 week forecast
1030034,-14.125,-169.675,samoas,2022-09-18,0,8 week forecast
1030034,-14.125,-169.675,samoas,2022-10-16,0,12 week forecast
1030035,-14.225,-169.625,samoas,2022-07-24,0,Nowcast
1030035,-14.225,-169.625,samoas,2022-08-21,0,4 week forecast
1030035,-14.225,-169.625,samoas,2022-09-18,0,8 week forecast
1030035,-14.225,-169.625,samoas,2022-10-16,0,12 week forecast
1030036,-14.175,-169.625,samoas,2022-07-24,0,Nowcast
1030036,-14.175,-169.625,samoas,2022-08-21,0,4 week forecast
1030036,-14.175,-169.625,samoas,2022-09-18,0,8 week forecast
1030036,-14.175,-169.625,samoas,2022-10-16,1,12 week forecast
1030037,-14.125,-169.625,samoas,2022-07-24,0,Nowcast
1030037,-14.125,-169.625,samoas,2022-08-21,0,4 week forecast
1030037,-14.125,-169.625,samoas,2022-09-18,0,8 week forecast
1030037,-14.125,-169.625,samoas,2022-10-16,0,12 week forecast
1030038,-14.275,-169.575,samoas,2022-07-24,0,Nowcast
1030038,-14.275,-169.575,samoas,2022-08-21,0,4 week forecast
1030038,-14.275,-169.575,samoas,2022-09-18,0,8 week forecast
1030038,-14.275,-169.575,samoas,2022-10-16,0,12 week forecast
1030039,-14.225,-169.575,samoas,2022-07-24,0,Nowcast
1030039,-14.225,-169.575,samoas,2022-08-21,0,4 week forecast
1030039,-14.225,-169.575,samoas,2022-09-18,0,8 week forecast
1030039,-14.225,-169.575,samoas,2022-10-16,0,12 week forecast
1030040,-14.175,-169.575,samoas,2022-07-24,0,Nowcast
1030040,-14.175,-169.575,samoas,2022-08-21,0,4 week forecast
1030040,-14.175,-169.575,samoas,2022-09-18,0,8 week forecast
1030040,-14.175,-169.575,samoas,2022-10-16,0,12 week forecast
1030041,-14.125,-169.575,samoas,2022-07-24,0,Nowcast
1030041,-14.125,-169.575,samoas,2022-08-21,0,4 week forecast
1030041,-14.125,-169.575,samoas,2022-09-18,0,8 week forecast
1030041,-14.125,-169.575,samoas,2022-10-16,0,12 week forecast
