ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1020051,14.075,145.225,guam_cnmi,2022-10-02,1,12 week forecast
1020052,14.175,145.225,guam_cnmi,2022-07-10,1,Nowcast
1020052,14.175,145.225,guam_cnmi,2022-08-07,1,4 week forecast
1020052,14.175,145.225,guam_cnmi,2022-09-04,1,8 week forecast
1020052,14.175,145.225,guam_cnmi,2022-10-02,1,12 week forecast
1020053,14.225,145.225,guam_cnmi,2022-07-10,0,Nowcast
1020053,14.225,145.225,guam_cnmi,2022-08-07,0,4 week forecast
1020053,14.225,145.225,guam_cnmi,2022-09-04,2,8 week forecast
1020053,14.225,145.225,guam_cnmi,2022-10-02,1,12 week forecast
1020054,19.975,145.225,guam_cnmi,2022-07-10,0,Nowcast
1020054,19.975,145.225,guam_cnmi,2022-08-07,0,4 week forecast
1020054,19.975,145.225,guam_cnmi,2022-09-04,2,8 week forecast
1020054,19.975,145.225,guam_cnmi,2022-10-02,1,12 week forecast
1020055,20.025,145.225,guam_cnmi,2022-07-10,0,Nowcast
1020055,20.025,145.225,guam_cnmi,2022-08-07,0,4 week forecast
1020055,20.025,145.225,guam_cnmi,2022-09-04,2,8 week forecast
1020055,20.025,145.225,guam_cnmi,2022-10-02,1,12 week forecast
1020056,20.075,145.225,guam_cnmi,2022-07-10,0,Nowcast
1020056,20.075,145.225,guam_cnmi,2022-08-07,0,4 week forecast
1020056,20.075,145.225,guam_cnmi,2022-09-04,2,8 week forecast
1020056,20.075,145.225,guam_cnmi,2022-10-02,1,12 week forecast
1020057,14.075,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020057,14.075,145.275,guam_cnmi,2022-08-07,0,4 week forecast
1020057,14.075,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020057,14.075,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020058,14.125,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020058,14.125,145.275,guam_cnmi,2022-08-07,0,4 week forecast
1020058,14.125,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020058,14.125,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020059,14.175,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020059,14.175,145.275,guam_cnmi,2022-08-07,0,4 week forecast
1020059,14.175,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020059,14.175,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020060,14.225,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020060,14.225,145.275,guam_cnmi,2022-08-07,0,4 week forecast
1020060,14.225,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020060,14.225,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020061,19.975,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020061,19.975,145.275,guam_cnmi,2022-08-07,0,4 week forecast
